Device,Connector,Led,X,Y,Z,line,Type
0,3,25,31,99,0,5,0
0,3,26,31,98,0,5,0
0,3,27,31,97,0,5,0
0,3,28,31,96,0,5,0
0,3,29,31,95,0,5,0
0,3,30,31,94,0,5,0
0,3,31,31,93,0,5,0
0,3,32,32,93,0,5,0
0,3,33,32,94,0,5,0
0,3,34,32,95,0,5,0
0,3,35,32,96,0,5,0
0,3,36,32,97,0,5,0
0,3,37,32,98,0,5,0
0,3,38,32,99,0,5,0
0,3,39,32,100,0,5,0
0,3,40,32,101,0,5,0
0,3,41,32,102,0,5,0
0,3,42,32,103,0,5,0
0,3,43,32,104,0,5,0
0,3,44,32,105,0,5,0
0,3,45,32,106,0,5,0
0,3,46,32,107,0,5,0
0,3,47,32,108,0,5,0
0,3,48,33,108,0,5,0
0,3,49,33,107,0,5,0
0,3,50,33,106,0,5,0
0,3,51,33,105,0,5,0
0,3,52,33,104,0,5,0
0,3,53,33,103,0,5,0
0,3,54,33,102,0,5,0
0,3,55,33,101,0,5,0
0,3,56,33,100,0,5,0
0,3,57,33,99,0,5,0
0,3,58,33,98,0,5,0
0,3,59,33,97,0,5,0
0,3,60,33,96,0,5,0
0,3,61,33,95,0,5,0
0,3,62,33,94,0,5,0
0,3,63,33,93,0,5,0
0,3,64,34,93,0,5,0
0,3,65,34,94,0,5,0
0,3,66,34,95,0,5,0
0,3,67,34,96,0,5,0
0,3,68,34,97,0,5,0
0,3,69,34,98,0,5,0
0,3,70,34,99,0,5,0
0,3,71,34,100,0,5,0
0,3,72,34,101,0,5,0
0,3,73,34,102,0,5,0
0,3,74,34,103,0,5,0
0,3,75,34,104,0,5,0
0,3,76,34,105,0,5,0
0,3,77,34,106,0,5,0
0,3,78,34,107,0,5,0
0,3,79,34,108,0,5,0
0,3,80,35,108,0,5,0
0,3,81,35,107,0,5,0
0,3,82,35,106,0,5,0
0,3,83,35,105,0,5,0
0,3,84,35,104,0,5,0
0,3,85,35,103,0,5,0
0,3,86,35,102,0,5,0
0,3,87,35,101,0,5,0
0,3,88,35,100,0,5,0
0,3,89,35,99,0,5,0
0,3,90,35,98,0,5,0
0,3,91,35,97,0,5,0
0,3,92,35,96,0,5,0
0,3,93,35,95,0,5,0
0,3,94,35,94,0,5,0
0,3,95,35,93,0,5,0
0,3,96,36,93,0,5,0
0,3,97,36,94,0,5,0
0,3,98,36,95,0,5,0
0,3,99,36,96,0,5,0
0,3,100,36,97,0,5,0
0,3,101,36,98,0,5,0
0,3,102,36,99,0,5,0
0,3,103,36,100,0,5,0
0,3,104,36,101,0,5,0
0,3,105,36,102,0,5,0
0,3,106,36,103,0,5,0
0,3,107,36,104,0,5,0
0,3,108,36,105,0,5,0
0,3,109,36,106,0,5,0
0,3,110,36,107,0,5,0
0,3,111,36,108,0,5,0
0,3,112,37,108,0,5,0
0,3,113,37,107,0,5,0
0,3,114,37,106,0,5,0
0,3,115,37,105,0,5,0
0,3,116,37,104,0,5,0
0,3,117,37,103,0,5,0
0,3,118,37,102,0,5,0
0,3,119,37,101,0,5,0
0,3,120,37,100,0,5,0
