20,0,4,Video:Color,LED:Black
20,0,5,Video:Color,LED:Black
20,1,0,Video:Color,LED:Black
20,1,1,Video:Color,LED:Black
20,1,2,Video:Color,LED:Black
20,1,3,Video:Color,LED:Black
20,1,4,Video:Color,LED:Black
20,1,5,Video:Color,LED:Black
20,2,0,Video:Color,LED:Black
20,2,1,Video:Color,LED:Black
20,2,2,Video:Color,LED:Black
20,2,3,Video:Color,LED:Black
20,2,4,Video:Color,LED:Black
20,2,5,Video:Color,LED:Black
20,3,0,Video:Color,LED:Black
20,3,1,Video:Color,LED:Black
20,3,2,Video:Color,LED:Black
20,3,3,Video:Color,LED:Black
20,3,4,Video:Color,LED:Black
20,3,5,Video:Color,LED:Black
20,4,0,Video:Color,LED:Black
20,4,1,Video:Color,LED:Black
20,4,2,Video:Color,LED:Black
20,4,3,Video:Color,LED:Black
20,4,4,Video:Color,LED:Black
20,4,5,Video:Color,LED:Black
20,5,0,Video:Color,LED:Black
20,5,1,Video:Color,LED:Black
20,5,2,Video:Color,LED:Black
20,5,3,Video:Color,LED:Black
20,5,4,Video:Color,LED:Black
20,5,5,Video:Color,LED:Black
21,0,0,Video:Color,LED:Black
21,0,1,Video:Color,LED:Black
21,0,2,Video:Color,LED:Black
21,0,3,Video:Color,LED:Black
21,0,4,Video:Color,LED:Black
21,0,5,Video:Color,LED:Black
21,1,0,Video:Color,LED:Black
21,1,1,Video:Color,LED:Black
21,1,2,Video:Color,LED:Black
21,1,3,Video:Color,LED:Black
21,1,4,Video:Color,LED:Black
21,1,5,Video:Color,LED:Black
21,2,0,Video:Color,LED:Black
21,2,1,Video:Color,LED:Black
21,2,2,Video:Color,LED:Black
21,2,3,Video:Color,LED:Black
21,2,4,Video:Color,LED:Black
21,2,5,Video:Color,LED:Black
21,3,0,Video:Color,LED:Black
21,3,1,Video:Color,LED:Black
21,3,2,Video:Color,LED:Black
21,3,3,Video:Color,LED:Black
21,3,4,Video:Color,LED:Black
21,3,5,Video:Color,LED:Black
21,4,0,Video:Color,LED:Black
21,4,1,Video:Color,LED:Black
21,4,2,Video:Color,LED:Black
21,4,3,Video:Color,LED:Black
21,4,4,Video:Color,LED:Black
21,4,5,Video:Color,LED:Black
21,5,0,Video:Color,LED:Black
21,5,1,Video:Color,LED:Black
21,5,2,Video:Color,LED:Black
21,5,3,Video:Color,LED:Black
21,5,4,Video:Color,LED:Black
21,5,5,Video:Color,LED:Black
22,0,0,Video:Color,LED:Black
22,0,1,Video:Color,LED:Black
22,0,2,Video:Color,LED:Black
22,0,3,Video:Color,LED:Black
22,0,4,Video:Color,LED:Black
22,0,5,Video:Color,LED:Black
22,1,0,Video:Color,LED:Black
22,1,1,Video:Color,LED:Black
22,1,2,Video:Color,LED:Black
22,1,3,Video:Color,LED:Black
22,1,4,Video:Color,LED:Black
22,1,5,Video:Color,LED:Black
22,2,0,Video:Color,LED:Black
22,2,1,Video:Color,LED:Black
22,2,2,Video:Color,LED:Black
22,2,3,Video:Color,LED:Black
22,2,4,Video:Color,LED:Black
22,2,5,Video:Color,LED:Black
22,3,0,Video:Color,LED:Black
22,3,1,Video:Color,LED:Black
22,3,2,Video:Color,LED:Black
22,3,3,Video:Color,LED:Black
22,3,4,Video:Color,LED:Black
22,3,5,Video:Color,LED:Black
22,4,0,Video:Color,LED:Black
