Device,Connector,Led,X,Y,Z,line,Type
0,3,175,75,50,0,3,0
0,3,176,75,53,0,3,0
0,3,177,75,56,0,3,0
0,3,178,75,59,0,3,0
0,3,179,75,62,0,3,0
0,3,180,75,65,0,3,0
0,3,181,75,68,0,3,0
0,3,182,75,71,0,3,0
0,3,183,75,74,0,3,0
0,3,184,75,77,0,3,0
0,3,185,75,80,0,3,0
0,3,186,75,83,0,3,0
0,3,187,75,86,0,3,0
0,3,188,75,89,0,3,0
0,3,189,75,92,0,3,0
0,3,190,75,95,0,3,0
0,3,191,75,98,0,3,0
0,3,192,75,101,0,3,0
0,3,193,75,104,0,3,0
0,3,194,75,107,0,3,0
0,3,195,75,110,0,3,0
0,3,196,75,113,0,3,0
0,3,197,75,116,0,3,0
0,3,198,75,119,0,3,0
0,3,199,75,122,0,3,0
0,3,200,75,125,0,3,0
0,3,201,75,128,0,3,0
0,3,202,75,131,0,3,0
0,3,203,75,134,0,3,0
0,3,204,75,137,0,3,0
0,3,205,75,140,0,3,0
0,3,206,75,143,0,3,0
0,3,207,75,146,0,3,0
0,4,0,78,146,0,4,0
0,4,1,78,143,0,4,0
0,4,2,78,140,0,4,0
0,4,3,78,137,0,4,0
0,4,4,78,134,0,4,0
0,4,5,78,131,0,4,0
0,4,6,78,128,0,4,0
0,4,7,78,125,0,4,0
0,4,8,78,122,0,4,0
0,4,9,78,119,0,4,0
0,4,10,78,116,0,4,0
0,4,11,78,113,0,4,0
0,4,12,78,110,0,4,0
0,4,13,78,107,0,4,0
0,4,14,78,104,0,4,0
0,4,15,78,101,0,4,0
0,4,16,78,98,0,4,0
0,4,17,78,95,0,4,0
0,4,18,78,92,0,4,0
0,4,19,78,89,0,4,0
0,4,20,78,86,0,4,0
0,4,21,78,83,0,4,0
0,4,22,78,80,0,4,0
0,4,23,78,77,0,4,0
0,4,24,78,74,0,4,0
0,4,25,78,71,0,4,0
0,4,26,78,68,0,4,0
0,4,27,78,65,0,4,0
0,4,28,78,62,0,4,0
0,4,29,78,59,0,4,0
0,4,30,78,56,0,4,0
